Threads,Buffer,Buckets,Stripe,Temp_Dir,Plot_Dir,Phase_1_Time,Phase_2_Time,Phase_3_Time,Phase_4_Time,Total_Time
1,1024,128,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,1024,128,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,779.501,157.104,323.638,22.908,1283.153
1,1024,128,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,721.419,156.847,322.660,22.281,1223.210
1,1024,128,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,692.795,156.530,321.778,22.163,1193.268
1,1024,128,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,676.107,156.485,321.696,22.196,1176.486
1,1024,128,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,673.099,156.613,323.061,22.276,1175.050
1,1024,128,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,671.071,156.561,323.477,22.136,1173.246
1,1024,128,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,679.163,156.944,324.106,22.862,1183.077
1,2048,16,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,2048,16,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,791.531,155.659,340.014,23.908,1311.114
1,2048,16,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,749.207,156.016,339.041,23.786,1268.051
1,2048,16,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,723.527,156.006,339.358,23.725,1242.617
1,2048,16,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,696.648,155.596,337.089,24.448,1213.784
1,2048,16,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,693.084,155.652,339.015,23.984,1211.737
1,2048,16,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,691.780,154.561,337.085,24.249,1207.676
1,2048,16,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,693.273,153.604,337.918,24.442,1209.239
1,2048,32,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,2048,32,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,780.762,156.213,327.189,23.084,1287.250
1,2048,32,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,736.249,156.200,327.617,23.643,1243.712
1,2048,32,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,719.077,156.288,329.346,23.260,1227.973
1,2048,32,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,690.178,157.386,330.727,23.271,1201.563
1,2048,32,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,680.213,157.048,329.077,23.752,1190.092
1,2048,32,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,687.769,155.620,327.113,23.739,1194.242
1,2048,32,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,682.277,155.461,324.848,23.614,1186.202
1,2048,64,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,2048,64,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,770.386,156.259,326.947,23.272,1276.865
1,2048,64,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,741.472,159.017,326.918,23.492,1250.902
1,2048,64,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,694.796,156.040,326.685,22.902,1200.425
1,2048,64,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,686.927,157.411,326.231,23.401,1193.972
1,2048,64,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,682.760,156.247,326.197,23.219,1188.424
1,2048,64,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,671.307,156.035,325.352,22.907,1175.602
1,2048,64,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,675.511,155.925,328.592,22.936,1182.965
1,2048,128,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,2048,128,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,774.302,157.019,325.697,23.356,1280.376
1,2048,128,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,726.805,157.069,323.531,22.923,1230.330
1,2048,128,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,699.961,158.357,325.702,22.794,1206.816
1,2048,128,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,687.085,158.643,323.400,22.939,1192.070
1,2048,128,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,679.219,156.814,323.985,22.600,1182.619
1,2048,128,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,673.787,156.558,323.889,22.214,1176.449
1,2048,128,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,677.954,156.851,325.496,22.975,1183.279
1,4096,16,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,4096,16,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,784.246,158.426,341.167,24.493,1308.333
1,4096,16,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,732.854,155.405,338.964,24.010,1251.235
1,4096,16,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,718.404,156.701,339.368,23.911,1238.384
1,4096,16,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,695.600,156.301,338.710,23.938,1214.551
1,4096,16,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,692.101,156.533,336.467,23.939,1209.042
1,4096,16,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,698.441,155.068,338.517,23.645,1215.673
1,4096,16,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,705.561,157.861,337.423,23.787,1224.635
1,4096,32,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,4096,32,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,787.742,156.814,332.111,23.287,1299.956
1,4096,32,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,742.295,155.963,327.478,23.073,1248.811
1,4096,32,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,718.296,156.113,327.656,23.183,1225.250
1,4096,32,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,688.221,156.349,327.481,23.184,1195.237
1,4096,32,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,689.258,156.005,329.419,23.145,1197.828
1,4096,32,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,691.170,155.820,325.989,23.190,1196.170
1,4096,32,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,685.975,158.305,327.929,23.214,1195.425
1,4096,64,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,4096,64,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,768.941,157.824,326.763,23.295,1276.824
1,4096,64,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,717.990,155.871,325.989,22.977,1222.829
1,4096,64,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,704.263,155.888,325.792,23.415,1209.359
1,4096,64,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,682.414,157.009,325.072,22.993,1187.491
1,4096,64,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,686.276,157.882,325.678,23.675,1193.513
1,4096,64,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,682.880,156.668,330.104,23.734,1193.386
1,4096,64,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,671.237,155.829,326.012,22.998,1176.078
1,4096,128,1024,/data-fast/varvara/tmp,/data-fast/varvara/plot,,,,,
1,4096,128,2048,/data-fast/varvara/tmp,/data-fast/varvara/plot,769.980,156.539,323.612,22.561,1272.693
1,4096,128,4096,/data-fast/varvara/tmp,/data-fast/varvara/plot,719.168,157.773,327.349,22.212,1226.503
1,4096,128,8192,/data-fast/varvara/tmp,/data-fast/varvara/plot,705.306,158.999,324.003,23.171,1211.481
