Threads,Buffer,Buckets,Stripe,Temp_Dir,Plot_Dir,Phase_1_Time,Phase_2_Time,Phase_3_Time,Phase_4_Time,Total_Time
2,8192,128,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,604.877,238.232,412.592,29.568,1285.270
2,8192,128,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,649.997,242.971,410.838,29.594,1333.401
2,8192,128,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,634.501,243.389,412.916,29.503,1320.311
2,16384,64,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,614.329,244.591,416.838,31.154,1306.915
2,16384,64,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,611.737,241.848,418.066,30.305,1301.959
2,16384,64,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,614.056,244.262,415.897,31.092,1305.310
2,16384,64,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,645.662,247.973,416.078,31.102,1340.817
2,16384,128,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,615.559,237.408,411.193,29.103,1293.264
2,16384,128,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,618.189,238.245,410.931,29.455,1296.822
2,16384,128,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,647.781,239.010,410.617,29.513,1326.923
2,16384,128,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,617.983,232.798,412.631,29.959,1293.373
4,1024,64,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,440.473,244.320,416.194,31.112,1132.101
4,1024,64,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,447.532,248.275,417.221,30.875,1143.905
4,1024,64,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,455.388,244.162,416.629,30.488,1146.669
4,1024,64,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,436.259,242.989,417.366,30.447,1127.063
4,1024,128,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,464.672,239.384,413.514,29.861,1147.433
4,1024,128,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,467.100,242.602,410.868,29.378,1149.949
4,1024,128,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,460.166,237.239,413.765,29.851,1141.024
4,1024,128,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,561.394,238.505,412.588,29.364,1241.852
4,2048,64,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,445.746,242.782,417.943,30.579,1137.053
4,2048,64,65536,/data-fast/varvara/tmp,/data-fast/varvara/plot,448.415,242.976,416.786,30.983,1139.161
4,2048,64,131072,/data-fast/varvara/tmp,/data-fast/varvara/plot,445.631,242.615,417.615,30.637,1136.500
4,2048,64,262144,/data-fast/varvara/tmp,/data-fast/varvara/plot,477.567,242.802,417.507,30.867,1168.744
4,2048,128,32768,/data-fast/varvara/tmp,/data-fast/varvara/plot,466.547,238.221,411.276,29.793,1145.838
